date,rain_mm_total,rainy_days,rain_1m,rain_3m,rain_6m,rain_12m,month,rain_clim_monthly,rain_anom
2006-07-31,12.994299999999999,4,12.994299999999999,140.2083000000001,459.81170000000003,866.7882000000001,7,13.936318181818182,-0.9420181818181828
2006-08-31,67.2676,9,67.2676,94.04020000000008,468.51380000000006,885.4172000000001,8,51.01717272727273,16.250427272727272
2006-09-30,82.6548,15,82.6548,162.91670000000008,460.5249000000001,855.6418,9,104.44834545454545,-21.793545454545452
2006-10-31,90.7069,8,90.7069,240.62930000000006,380.8376,851.4851,10,121.37387272727273,-30.66697272727272
2006-11-30,143.1047,19,143.1047,316.46640000000014,410.5066000000001,920.105,11,114.34001818181818,28.764681818181828
2006-12-31,136.7427,17,136.7427,370.5543000000001,533.4710000000001,1016.3900000000001,12,91.00471818181819,45.73798181818182
2007-01-31,50.4952,11,50.4952,330.3426000000001,570.9719,1030.7836,1,52.49831818181818,-2.0031181818181807
2007-02-28,66.4774,18,66.4774,253.71530000000013,570.1817000000001,1038.6955,2,58.23464545454545,8.242754545454552
2007-03-31,89.4601,14,89.4601,206.43270000000012,576.9870000000001,1037.5119,3,102.0204090909091,-12.5603090909091
2007-04-30,119.62,9,119.62,275.5575000000001,605.9001000000001,986.7377,4,140.91188181818183,-21.29188181818182
2007-05-31,100.039,4,100.039,309.1191000000001,562.8344000000001,973.341,5,85.74830909090909,14.290690909090912
2007-06-30,33.6896,6,33.6896,253.3486000000001,459.78130000000004,993.2523000000001,6,24.74639090909091,8.94320909090909
2007-07-31,38.922,7,38.922,172.6506000000001,448.20810000000006,1019.18,7,13.936318181818182,24.985681818181817
2007-08-31,39.5519,8,39.5519,112.16350000000011,421.28260000000006,991.4643,8,51.01717272727273,-11.465272727272726
2007-09-30,111.5414,13,111.5414,190.0153000000001,443.36390000000006,1020.3509,9,104.44834545454545,7.0930545454545495
2007-10-31,74.4845,11,74.4845,225.5778000000001,398.2284,1004.1285,10,121.37387272727273,-46.88937272727273
2007-11-30,117.277,10,117.277,303.3029000000001,415.4664,978.3008,11,114.34001818181818,2.9369818181818204
2007-12-31,70.9019,10,70.9019,262.66340000000014,452.67870000000005,912.4599999999999,12,91.00471818181819,-20.102818181818193
2008-01-31,66.6234,13,66.6234,254.80230000000012,480.3801,928.5882,1,52.49831818181818,14.125081818181826
2008-02-29,47.3888,15,47.3888,184.91410000000013,488.21700000000004,909.4996,2,58.23464545454545,-10.845845454545447
2008-03-31,119.1572,12,119.1572,233.1694000000001,495.8328,939.1967,3,102.0204090909091,17.136790909090905
2008-04-30,89.1036,6,89.1036,255.64960000000013,510.4519000000001,908.6803,4,140.91188181818183,-51.808281818181825
2008-05-31,63.6114,7,63.6114,271.87220000000013,456.7863000000001,872.2527,5,85.74830909090909,-22.136909090909086
2008-06-30,29.5905,4,29.5905,182.30550000000014,415.4749000000001,868.1536,6,24.74639090909091,4.84410909090909
2008-07-31,10.3323,3,10.3323,103.53420000000011,359.1838000000001,839.5639000000001,7,13.936318181818182,-3.604018181818182
2008-08-31,71.0997,9,71.0997,111.02250000000011,382.89470000000006,871.1117,8,51.01717272727273,20.08252727272727
2008-09-30,111.9453,14,111.9453,193.3773000000001,375.6828000000001,871.5156000000001,9,104.44834545454545,7.496954545454557
2008-10-31,88.0761,10,88.0761,271.12110000000007,374.65530000000007,885.1072,10,121.37387272727273,-33.29777272727273
2008-11-30,77.4311,10,77.4311,277.4525000000001,388.475,845.2613,11,114.34001818181818,-36.90891818181818
2008-12-31,69.3099,6,69.3099,234.8171000000001,428.19440000000003,843.6693,12,91.00471818181819,-21.694818181818192
2009-01-31,52.1542,15,52.1542,198.8952000000001,470.01630000000006,829.2001,1,52.49831818181818,-0.34411818181817466
2009-02-28,62.1294,11,62.1294,183.59350000000012,461.04600000000005,843.9407,2,58.23464545454545,3.8947545454545462
2009-03-31,103.77969999999999,15,103.77969999999999,218.0633000000001,452.8804,828.5632,3,102.0204090909091,1.7592909090908933
2009-04-30,110.7007,8,110.7007,276.6098000000001,475.50500000000005,850.1603,4,140.91188181818183,-30.211181818181828
2009-05-31,62.188199999999995,6,62.188199999999995,276.6686000000001,460.2621000000001,848.7370999999999,5,85.74830909090909,-23.560109090909094
2009-06-30,7.4924,2,7.4924,180.3813000000001,398.44460000000004,826.639,6,24.74639090909091,-17.25399090909091
2009-07-31,8.2741,1,8.2741,77.95470000000012,354.56450000000007,824.5808,7,13.936318181818182,-5.662218181818181
2009-08-31,43.8915,8,43.8915,59.658000000000115,336.3266000000001,797.3725999999999,8,51.01717272727273,-7.125672727272729
2009-09-30,64.832,7,64.832,116.9976000000001,297.37890000000004,750.2592999999999,9,104.44834545454545,-39.61634545454545
2009-10-31,108.86189999999999,8,108.86189999999999,217.5854000000001,295.54010000000005,771.0450999999999,10,121.37387272727273,-12.511972727272735
2009-11-30,139.6202,15,139.6202,313.3141000000001,372.97210000000007,833.2342,11,114.34001818181818,25.28018181818183
2009-12-31,94.2993,16,94.2993,342.78140000000013,459.77900000000005,858.2236,12,91.00471818181819,3.294581818181811
2010-01-31,75.9444,11,75.9444,309.8639000000001,527.4493000000001,882.0138000000001,1,52.49831818181818,23.446081818181824
2010-02-28,115.2091,13,115.2091,285.45280000000014,598.7669000000001,935.0935000000001,2,58.23464545454545,56.974454545454556
2010-03-31,85.7313,13,85.7313,276.8848000000001,619.6662000000001,917.0450999999999,3,102.0204090909091,-16.289109090909093
2010-04-30,137.4599,11,137.4599,338.40030000000013,648.2642000000001,943.8043,4,140.91188181818183,-3.451981818181821
2010-05-31,97.6188,12,97.6188,320.81000000000006,606.2628000000001,979.2349,5,85.74830909090909,11.870490909090904
2010-06-30,28.0853,5,28.0853,263.1640000000001,540.0488,999.8278,6,24.74639090909091,3.338909090909091
2010-07-31,8.8378,2,8.8378,134.5419000000001,472.94220000000007,1000.3915,7,13.936318181818182,-5.098518181818182
2010-08-31,18.6381,4,18.6381,55.56120000000011,376.37120000000004,975.1381,8,51.01717272727273,-32.37907272727273
2010-09-30,74.6488,9,74.6488,102.1247000000001,365.28870000000006,984.9549000000001,9,104.44834545454545,-29.799545454545452
2010-10-31,133.3921,17,133.3921,226.6790000000001,361.22090000000003,1009.4851000000001,10,121.37387272727273,12.018227272727273
2010-11-30,105.9059,15,105.9059,313.9468000000001,369.50800000000004,975.7708,11,114.34001818181818,-8.434118181818178
2010-12-31,114.45,13,114.45,353.7480000000001,455.87270000000007,995.9214999999999,12,91.00471818181819,23.44528181818181
2011-01-31,43.2193,9,43.2193,263.5752000000001,490.2542,963.1964,1,52.49831818181818,-9.27901818181818
2011-02-28,56.2494,9,56.2494,213.91870000000011,527.8655,904.2366999999999,2,58.23464545454545,-1.9852454545454492
2011-03-31,79.8673,10,79.8673,179.33600000000013,533.0840000000001,898.3727,3,102.0204090909091,-22.153109090909098
2011-04-30,148.5736,12,148.5736,284.6903000000001,548.2655000000001,909.4864,4,140.91188181818183,7.661718181818173
2011-05-31,78.1415,8,78.1415,306.5824000000001,520.5011000000001,890.0091,5,85.74830909090909,-7.6068090909090955
2011-06-30,33.3251,2,33.3251,260.04020000000014,439.37620000000004,895.2488999999999,6,24.74639090909091,8.57870909090909
2011-07-31,22.1186,4,22.1186,133.58520000000013,418.2755000000001,908.5297,7,13.936318181818182,8.182281818181819
2011-08-31,70.1314,10,70.1314,125.57510000000015,432.1575,960.023,8,51.01717272727273,19.11422727272727
2011-09-30,135.8653,14,135.8653,228.11530000000013,488.1555,1021.2394999999999,9,104.44834545454545,31.416954545454544
2011-10-31,204.9999,17,204.9999,410.99660000000017,544.5818,1092.8473,10,121.37387272727273,83.62602727272727
2011-11-30,136.2982,14,136.2982,477.16340000000014,602.7385,1123.2395999999999,11,114.34001818181818,21.958181818181828
2011-12-31,88.1386,10,88.1386,429.4367000000001,657.552,1096.9282,12,91.00471818181819,-2.8661181818181944
2012-01-31,34.716,11,34.716,259.1528000000001,670.1494,1088.4249,1,52.49831818181818,-17.782318181818177
2012-02-29,61.9675,14,61.9675,184.82210000000015,661.9855,1094.1429999999998,2,58.23464545454545,3.7328545454545505
2012-03-31,77.7037,12,77.7037,174.38720000000015,603.8239000000001,1091.9794,3,102.0204090909091,-24.3167090909091
